category,rating,label,text,validity
Movies_and_TV_5,3,OR,"ok... Just let me say the movie doesn't start off bad... They could have made this movie better. The Movie has some interesting loops, but highly predictable. THE ENDING WAS TERRIBLE!!!!!!! I AM NOT SPOILING ANYTHING, BUT THEY NEVER SHOWED SO MANY THINGS! WHAT ABOUT HIS MUSIC CAREER? WHAT HAPPENED?! WHAT HAPPENED WHEN THEY TRIED TO LIVE THEIR NEW LIFESTYLE?

If you want to watch an AMAZING movie, buy or rent 50 first dates. This movie will have you crying laughing and crying sadly.
It has the same basic plot but in 50 first dates there are some minor differences, involving him trying to make her fall in love with him everyday. YOU WILL LOVE IT IT IS SET IN HAWAII.

if u are interested here is the plot

Henry Roth is a man afraid of commitment up until he meets the beautiful Lucy. They hit it off and Henry think he's finally found the girl of his dreams, until he discovers she has short-term memory loss and forgets him the very next day.",0
Movies_and_TV_5,5,CG,Here's another movie that was better than the first one. It's a lot of fun to see. I really enjoyed the movie. The characters and the story were great. The acting was great. The acting was great. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good.,1
Movies_and_TV_5,3,CG,"I really love this series.  The characters are just too cold and uninteresting.  If you like anime, this is the anime for you.  If you don't, then this is the anime for you.  I would recommend it.This movie is excellent. The acting is outstanding. The storyline is interesting and the directing is outstanding. The story is a little slow at times but overall it is a fun movie. I recommend it.I like a good movie, but this one is lacking in quality. The acting is too bad, since it was made in 1983. There is a scene where a woman is trying to get a divorce from her father who is a divorce lawyer. I don't think this was filmed at all, but I can't imagine she would want to do that.I love this movie. I have the whole series",1
Movies_and_TV_5,5,CG,"I listen to this music and it is an important part of my life.  I have been a music lover since the early 90's.  My wife and I watched it several times during the summer and it is still a great piece of music.  This is a great series for the whole family.  I highly recommend it.I had to have it to watch this movie.  I just watched it with my friends and it was really good.  It's very sad that they lost their father.  I'd like to see more of these characters.  They just didn't make it.  They were like that in every other movie I've seen.  I think they had some great actors and actors, but I don't think they were all that good.  I think they should have kept their father.  I think they could",1
Movies_and_TV_5,5,OR,"I have worshiped Invader Zim ever since the day it was born and I have two tapes of recorded episodes that I use to draw the characters and decorate my room. When I found out that it was coming out on DVD (Only like a month ago), I almost cried with joy. This is truly a wonderful TV show, animated or not, and it's finally getting the attention it deserves. Zim, the overly determined and somewhat crazy invader who just wants to prove himself worthy in a world where he is isolated, can be compared to many of us who are just trying to make our mark on the world. Gir, the lovable and fun-loving little robot, is like the child that lives within each of us. Dib's obsessive beliefs and theories relate to the things that we try to hold on to in the chaos we call reality. And Gaz is the anti-social, shadow-loving girl who we can relate to on really annoying days when people won't leave us alone.",0
Movies_and_TV_5,5,OR,"I still can't get over what a 'find' this film was.  I've never been to New Zealand, and the beautiful cities and seascapes alone were enough to give this film five stars!  The story line was educational.  I later did some research to better understand the Moari people.  That info would have been helpful before watching the film actually.  That added layer of obligation, and duty to his sense of origin would have made some parts of the movie easier to track.  While they did offer us some subtitles during more intimate tribal converstaions there were still words used that made no sense to a yankee like me.  The other thing I enjoy about foreign films is that they don't always tie everything up in a beautiful Tiffany box and bow.  This movie is no exception.  Life doesn't resolve itself in 2 hours.  The movie challenged it's viewers to think about life choices, desires, and the realtiies of following your heart.",0
Movies_and_TV_5,5,OR,"""The Terminator"" directed by the brilliant James Cameron, is the most thought-provoking motion picture of the 1980's. What if computers controlled the world? Well, in 1984, a man named Kyle Reese and a terminator were sent to kill the mother of the rebel leader of the future. Sarah Connor supposedly gives birth to the leader of human resistance to the machines and his name is John Connor. The man was sent to protect her and the machine was sent to  change the course of time. Arnold Schwarzenegger is the ultimate mechanism that has no feeling and no heart! How frosty! It's the fight of a lifetime between the man and the machine, but unfortunately, the man loses. After many deaths fulfilled by the terminator, Sarah Connor crushes it. I was so perturbed with the extermination of Arnold, I turned it off right then. Arnold should never die in a movie. Good thing Hollywood made the best sequel to have ever hit the big screen to explain themselves.",0
Movies_and_TV_5,3,CG,"India's underworld is ruled by a ruthless dictator. His forces are either killed or executed. Some of the other rulers have the power to run the country, but the military forces are strong and effective. The law enforcement is in constant battle with the military. This movie is excellent. The military is always a threat to the country and especially to the military. The military is a strong force in this movie. It is very well done. The movie is very well acted. The acting is very good. The acting is very good. The story is very well written. The acting is very good. The action is very good. The movie is very well acted. The movie is very well acted. The movie is very well acted. The movie is very well acted. The movie is very well acted. The movie is very well acted. The movie is very well",1
Movies_and_TV_5,5,CG,"This is a TV series that has been adapted to a small screen by the late Norman Reedus.

The series is based on a true story by Geraldine E. Batten, whose family had been slaughtered in the name of the Roman Empire. This is a very good story with great twists.

The series is also a great source of humor.

This is a good movie for the ages.I was happy to see this film released on DVD, so I ordered it to see if it was the best.  I loved it and it was great!  I enjoyed it so much that I bought it for my son.  He loves it!  I'll be buying it again and again, to see if he likes it too.  I've had a few of his movies, and the ones that I've seen have been",1
Movies_and_TV_5,5,OR,"After viewing ""His Last Vow,""  I am left absolutely stunned and I cannot wait to see what happens next.  I sympathize with fellow reviewers who have been disappointed to see a Sherlock that is less than heroic; less ""in control.""  However, his behavior in Season 3 just goes to show how important John Watson is to the stability and grounding of an almost out of control force that is Sherlock Holmes.  There are moments in ""His Last Vow"" that are simply heartbreaking to watch. The plot is completely unpredictable and left me on the edge of my seat.  Despite many harrowing moments, what carries the day is that these two friends clearly understand and trust each other despite their suffering.  This goes beyond a simple ""bromance.""  This relationship is epic and makes this version of Sherlock Holmes the most compelling I've seen.  The supporting cast is wonderful and I am glad that Mycroft, Molly, Lestrade and Mrs. Hudson have been given more screen time.",0
Movies_and_TV_5,5,OR,"My standards for movies are relatively simple - the plot has to engage me to the end without offending my intellect or my spiritual understanding of the world, the storyline should have redemptive value, and the action and script should be believable and appropriate to the situation portrayed. This movie sits on my shelf because it fits all these categories.
It's the story of a kidnapping, but it revolves around the person left behind - and here lies it's strength. Even though I am no great fan of Meg Ryan, her intensity and anguish were believable and moving. Russell Crowe is (as usual) excellent at defining a character in thin lines of nuance while David Norse was achingly fragile and volatile.
Its rare to find a film that doesn't deserve it's R rating. I think this is one of them. The language and violence in this film are wholly appropriate to the subject matter, and thankfully, all other offensive content was cut during the editing process.
A taut, emotional action film with a gratifying end.",0
Movies_and_TV_5,5,CG,"These characters continue to evolve and expand, as the show continues to grow and mature.

While the two main characters are often portrayed as being in the middle of a great adventure, this is not the case. Instead, the characters are portrayed as individuals with an excellent sense of adventure.  They are driven to adventure and to explore, and to seek out new things to explore.  They are driven to adventure and to explore, and to explore.  They are driven to adventure and to explore, and to explore, and to explore.  They are driven to adventure and to explore, and to explore.  They are driven to adventure and to explore, and to explore, and to explore.  They are driven to adventure and to explore, and to explore, and to explore.  They are driven to adventure and to explore, and to explore,",1
Movies_and_TV_5,5,CG,"This movie is available in both English and French, which is a nice bonus. I recommend it.I really enjoyed the movie. The characters and the story were great. The acting was great. The acting was great. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good",1
Movies_and_TV_5,5,CG,"In a TV universe full of an entire bunch of super-powered people who have the ability to control other people's body parts, the ""star"" is a ""good"" guy, but it's a little hard to understand how a guy can be a ""good"" guy in this universe.  The only way to explain it is by saying that the writers of the show really didn't care about the plot of the show.  They just didn't care about the characters.  The ""bad guy"" is just the bad guy, and the ""good guy"" is just the bad guy.  So the writers had to do some soul searching and some soul searching to get the actors to come out and do the show.  But the writers kept the writers from getting their characters to do the show.  The writers wanted to have the characters be more lik",1
Movies_and_TV_5,4,OR,"This was a really interesting film. I think what the writer was attempting here was a look into our ""shadow"" selves. It definitely was trying to show that we are many different people, and we show different ""faces"" depending on who we are dealing with throughout our lives. I found the music to be somewhat annoying. I didn't might the drums so much but the creepy sexual undertones in an Ingmar Bergman style along with the 40's esc dramatic - and I might add ""irritating"" music. The switching to creepy black, and white; as well as the image of spiders also reminded me of Ingmar Bergman's style of cinematography. The scenes in which the characters didn't ""turn the damn lights on"" kind of bugged me. Again, the Director may have intentionally done this to show that sometimes we ourselves are not even aware of these different layers within our personality's. Be sure to watch the interview at the very end of this film if you're left feeling like...""What the Wha--...did I just watch?""",0
Movies_and_TV_5,5,OR,"i have been using this DVD for over 5 years.  i reach for it when i don't want to jump around.  the movements are slow and steady, deceptive. it takes time, proper breathing, and strong core to achieve the effortless grace.  i still haven't mastered the ab work out (the last part).

**About the workout:

I've owned several workout DVDs with the name ballet in the title.  IMO Ballet Conditioning feels more like taking a ballet class than the others because it is pure ballet, not pilates and not yoga.  The other ballet workout DVDs all have pilates and yoga.

Also, the workout concentrates on core and lower body strength, both vital to ballet dancers.  If you want equal attention to upper body/arms/shoulders, you won't find here.

**About the music:

i mute the dvd and use the CD ""Adagio by Herbert Von Karajan"".

Ballet + adagio classical music = peace + calm + relaxation

this dvd is the best when i need to forget about the world and just breathe and concentrate on movements.",0
Movies_and_TV_5,5,OR,"Forget that this is War and Peace and just enjoy it as an excellent Hollywood movie.  If you want something that approximates Tolstoy's War and Peace, then check out the Russian adaptation made in 1968.  The 1956 Hollywood version is under-appreciated; the 1968 Russian version is over-praised.  It's a pity that we couldn't have the heart of the 1956 version and the intelligence of the 1968 wrapped up in the same film.

The solution:  If you want Tolstoy's War and Peace, then read it.  It's a long novel, but it not a difficult novel. But as far as movies go, the Hollywood treatment works well.

A few years have passed since I wrote the above review.  I liked the film even better on a third viewing.  It's not Leo Tolstoy's War and Peace, but it's a good movie.  Think of it as another Gone With the Wind.  Maybe this War and Peace only deserves 4 stars, but Audrey Hepburn always rates an extra star or two.",0
Movies_and_TV_5,5,CG,"Count Dracula is to my mind a master story, and I will admit that I thought this one.

But the film is a bit too long, and the first half is pretty much just a matter of time.  I would have liked to have seen more of the story, but I felt that it was just too long, and had to wait a bit for the second half.  I would recommend this movie to anyone who is looking for a long film, and not for those who have never seen Dracula before, but for those who know that it is indeed a beautiful story, and will watch it over and over.  It is not too long, and it is filled with good ideas, and the characters are believable.

Overall, this is a good film, and I recommend it to everyone who has seen Dracula before, and for those who have",1
Movies_and_TV_5,3,CG,"I watched all episodes, all of them, and the third one is a lot better. I just hope that someone will release the second one. The third one is a great one, but it's a little long. I would recommend it. I really enjoy this show. I love it. I love the way it shows the different ways people are different from each other. I love the characters and the show. The acting was excellent. I love the characters and the show. I love the show. I love the characters and the show. I love the characters and the show. I love the characters and the show. I love the characters and the show. I love the characters and the show. I love the characters and the show. I love the characters and the show.",1
Movies_and_TV_5,1,OR,"Where's a Zero rating when you need one?
This is just ... a mess. Overrun with mean-spiritedness, the vileness of the anti-female ramblings is matched only by the sub-amateur production values.
The writing is awful. The camerawork is headache-inducing. The acting would look bad on the stage of the worst gosapel stage show you ever saw.
Obviously, renting a camcorder and tripod from the local camera store does NOT qualify you as the next Spike Lee. If this is the best you can do, you're not even the next Matty Rich!
How bad is this movie? Take the ""skeletons in the closet"" rant from ""Eddie Murphy: Raw"" and multiply it by 1,000! Every woman these guys know is a ""farm tool,"" ""witch with a B in front"" or worse. There's not one redeeming female character. There's not even one redeeming MALE character!
These are familiar faces, but these actors can do better than this. Based on these performances, they should really reconsider their career goals.
If Winky Dinky Dog won't take them back, there's always work at the post office.",0
Movies_and_TV_5,5,OR,"I saw The Suitor at the Sacramento French Film Festival this year, and bought the whole collection for the Sacramento Alliance Francaise.  Pierre Etaix has a deadpan comedy style much like Buster Keaton or Harold Lloyd.  Some of his film, like The Suitor, could easily have been silent films.  The set includes all of Etaix's films, including his last, a documentary about the French during summer vacations.  It was this film that so outraged the French that Etaix was never able to make another film in France.  He meant it as a comedy, but the French thought he was making fun of them.  One of the long films, The Great Love (Le Grand Amour) starred his wife at the time as his wife.  The film Yoyo takes place over decades, with Etaix playing both father and son depending upon the decade.  In the years before 1928, the film is silent.  The film becomes a talkie only when the action takes place after talkies were invented.",0
Movies_and_TV_5,2,CG,"ohmigod....
I love this movie, but it has some really cool moments.

If you have a fondness for anime, this is the anime for you.

I'm a fan of manga, and this movie is a good addition to that.

You will like it.

I recommend it to anyone who enjoys anime, anime, and anime-related movies.I love this series. It has all the elements of a good thriller, but with a twist.  The characters are very believable, and the plot is believable.  I'm not sure why the producers didn't include a scene where the real killer is at the end of the movie.  It's a fun movie, but it's not a horror flick.This is a great movie to watch for the entire family.  It is a great movie for the whole",1
Movies_and_TV_5,1,CG,"I rented this remake with my wife and she loved it.  She also loves the music and the story.  This is the most ""realistic"" remake of the great American film that we have ever seen.  The film is shot in the American West and has a very good soundtrack and a very good cast.  The scenery is beautiful and the story is very well told.  I highly recommend this remake.I was not aware that this film was a remake of the book, ""The Last of the Mohicans"", but I liked the movie better.

The story of a group of Mohicans is one of the most complex and complex of all the Mohicans, and I found it quite entertaining to watch. I hope that this movie can be a part of my family film collection.I love this movie.  I have seen it several times. ",1
Movies_and_TV_5,5,OR,"This is the only sequel to place the central figure, Prof. Horatio Smith(Leslie Howard), (Scarlet Pimpernel re-incarnate) a century and then some years in the future. Yet, knowing this, this meticulously restored yarn stands entirely alone in thought-provoking suspense, cat-and-mouse deception and thought. Cambridge Prof. Smith is traveling through Germany in wartime with a handful of students while a mysterious man rescues endangered scientists, intellectuals. Are they connected and how? The way Leslie Howard embodies this earlier Indiana Jones archaeologist so completely with all the thrills of his original Scarlet Pimpernel (disguises/surprises) yet takes on fully the seriousness of the Nazi threat to humanity with witty and thought-provoking dialogue places this above most WWII yarns. Added to the Gestapo pressures is an added tension of a cagey female (Mary Morris) pursuer seeking the identity of this war-time savior. The polished script by Leslie Howard is fantastically photographed making this a compelling lustrous addition to the WWII spy genre. A final monologue directed to the Gestapo is as valid today as it was in the 40s.",0
Movies_and_TV_5,3,OR,"George takes his big city bride, Madeline, to meet the family in North Carolina. There's Meg, his mom, who's suspicious of this polished, too thin woman introduced into the family. The brother exudes resentment towards George and slumps sullenly through the film. His wife, girlishly fawns over Madeline, and gushes about her own pregnancy while excusing her sullen husband's churlishness. The father quietly goes about his woodworking and lets the action play out. Along with this family scenario, Madeline seeks out a backwoods artist to sign for her gallery. This creates a conflict when a crisis in the pregnancy draws the family together, while Madeline tends to business. The film is marred by too many scenes with low lighting make the viewer guess what's going on with whom. Additionally many scenes are muttered through and possibly key information gets missed. At first I thought Madeline was the focus of the film, but the other daughter-in-law captures the attention through the majority of the film. Interesting family, but not as satisfying as it could have been.",0
Movies_and_TV_5,5,CG,"This is worth every penny.  Excellent movie.  Highly recommend it.If you are a fan of the two-part series, then you will love this one.  The chemistry between the characters is well-done.  I would recommend it.This movie is excellent. The acting is outstanding. The storyline is interesting and the directing is outstanding. The story is a little slow at times but overall, a very good movie.I love this series. I loved the way they created the characters. I loved the way the series turned out. I'm not sure why the producers didn't make it more interesting. I like that they didn't try to put every one of the characters into a movie.I'm a huge fan of the WW2 movie genre.  I've watched all of the WW2 movies and the ones that I've seen in the past. ",1
Movies_and_TV_5,4,CG,One of Mel Gibson's earliest films. The story is a good one. There is a lot of violence. There is a lot of sexual tension. There is a lot of nudity. There is a lot of sex. There is a lot of sexual violence. There is a lot of sexual violence. There is a lot of sexual violence. There is a lot of sexual violence. There is a lot of sexual violence. There is a lot of sexual violence. There is a lot of sexual violence. There is a lot of sexual violence. There is a lot of sexual violence. There is a lot of sexual violence. There is a lot of sexual violence. There is a lot of sexual violence. There is a lot of sexual violence. There is a lot of sexual violence. There is a lot of sexual violence. There is a lot of sexual violence. There is a lot,1
Movies_and_TV_5,1,OR,"If you've watched director David DeCoteau's previous movies (The Brotherhood series, The Frightening, Leeches), then you pretty much know what to expect:

1) buff young studs running around in their underwear for no apparent reason

2) slomo sequences that are so dull and repetitious, and used mainly to add minutes to the movie;

3) plots with holes the size of the Grand Canyon;

4) lots of bad acting;

5) awful music of any genre.

SPEED DEMON is no exception, although this is one of his less entertaining films.  The others at least had some modicum of suspense and/or horror.  This movie has no suspense, no horror, no real gore, no sex scenes (unless you count the numerous times the boys spread some kind of blood all over their buff chests.  DeCoteau is obviously a director who caters to his alternative lifestyle audience, and while I have no real problem with this, he should at least make the movie a lot more interesting than this dull dud.  The identity of the speed demon is so hilarious, it defies belief.",0
Movies_and_TV_5,2,OR,"Set in the 1960's, this `Happy Days' spin-off series that debuted on ABC in the Spring of 1982 that pertained to Joanie Cunningham(Erin Moran) and her boyfriend Chachi Arcola(Scott Baio), who move to Chicago and start a rock band, often performing at his family's Italian restaurant, but had tanked after only 2 months, due to weak ratings since it was ranked at #17 as 25 Biggest TV's Blunder list since people argued that Joanie & Chachi wasn't what viewers wanted to see since it was the ""Fonz""(Henry Winkler)who reeled in the viewers to HAPPY DAYS, which resulted in JOANIE LOVES CHACHI's cancellation in the Summer of 1982 with Baio and Moran returning to HAPPY DAYS in its final season.

This short-lived sitcom also takes me back to memory lane to when I used to watch it after HAPPY DAYS every Tuesday night on ABC when I was 9 years old in the 3rd grade and when we had all those budget cuts going on from the recession we had back in 1981-1982 when Ronald Reagan was President.",0
Movies_and_TV_5,3,CG,"good picture, very weak audio. Overall, the movie is good but not spectacular. Some of the other reviews have stated the movie is a bit too light and not as great as it should be. It is in good shape, and it is not very heavy. The sound is mostly a 2. 0 Dolby Digital sound, but the picture quality is excellent. Overall, I would give it 5 stars. But if you like the movie, buy it. Buy it. It is a good movie. I will definitely watch it again. This movie is a great Christmas gift. I do recommend it to others. This is a very good movie. I like it and I love the ""raw"" look of the movie. I also like the special effects and the story line. It is not the best of the bunch.",1
Movies_and_TV_5,5,CG,"If you are not a fan of the movie, you will not be happy with this movie. It is not the best movie, but it is the worst movie. I would recommend it to anyone who likes action movies. I was excited to see this movie. The acting is great. The story is well told and the story is very well told. I highly recommend it. It was a fun movie. The special effects were excellent. The cinematography was superb. The music was very good. I loved the characters. They were so funny and loved it. I would recommend it to anyone who enjoys humor. I bought this for my daughter and she loves it. I also love it for her to watch when she's bored. Great film. Love it!This is a very good story with good acting.",1
Movies_and_TV_5,2,OR,"With a female cast of Jessica Biel, Jennifer Garner, Anne Hathaway, Julia Roberts, Jessica Alba, and Taylor Swift -this is a guy's dream come true.  I'm sure the same goes for females with the male actors.  I can handle the occasional ""chick flick"", but this one just had a bad story with annoying characters.  Ashton Kutcher and Jamie Foxxx are really lame in this movie, as are most of the characters and situations that are squeezed in to give all the stars enough face time.  I thought it was interesting to see Julia Roberts in an army uniform, never thought I would see that.  The movie doesn't even really end with that much of a ""feel good"" ending.  I thought it was comical that someone as gorgeous as Jessica Biel could possibly be a frustrated single that can't get a date.  I don't think Jessica Biel has ever had to go without a date ever.  The movie has plenty of attractive people, but the movie itself is pretty bad.",0
Movies_and_TV_5,3,OR,"Loved the movie, but it left a bad (director (Besson), and so called visual effects) after taste.
The first BIG downer, was when Lucy was repeatedly kicked in the stomach by a drug czars henchmen, when they knew the very expensive drugs where inside her belly; REALLY?  The next blunder was on the part of the so-called visual effects people (there were a few of them to blame), when they used the old roll the room effect that is so old and lame, that nobody uses it anymore. REALLY?
I found the effects (or the lack of) the most offensive part of the movie, especially the growing black computer fingers; REALLY?
Not a bad movie with a 40mil budget/88 min running time, and I am sure Scarlett and Morgan got a large share of it, as it was not well spent on the production.
Compare this with the 2012 The Avengers, at 220mil/143 min running time, and you can see it was a low budget film from the start, and for that reason, they actually did a pretty good job.",0
Movies_and_TV_5,5,CG,This is a great little film. The story is very good and the characters are very believable. The acting is top notch and the story is very interesting. The acting is great and the movie is very well done. The acting is a bit predictable but the movie is still fun. The acting is a bit predictable but the movie is still entertaining. The ending is a bit predictable but the ending is very good. The ending is a bit predictable but the ending is a bit very good. The ending is a bit predictable but the ending is a bit very good. The ending is a bit predictable but the ending is a bit very good. The ending is a bit predictable but the ending is a bit very good. The ending is a bit predictable but the ending is a bit very good. The ending is a bit predictable but the ending is a bit very good. The ending is a bit predictable,1
Movies_and_TV_5,5,CG,"I first watched Band of Brothers on the radio, and I saw it on TV in the early 90s. I had never heard of it before, but I was so excited to get this movie. I didn't really know what to expect. I thought it was going to be a bit of a disappointment, because I didn't want to see the ending. I think the ending was a bit too predictable, but I think the ending was really important. I think the ending was better than the ending of the first film, and I would've loved to see it again. I was a little disappointed by the ending of the first film, because it was not as dramatic as the first film, but I would've liked to see the ending of the second film. I think the ending was a bit too predictable, but I think the ending of the third film was a bit too predictable.",1
Movies_and_TV_5,4,OR,"I ran accross this one by suprise at the store, and Being a carlin fan, it was a no brainer.  Carlin has many great HBO specials over the years, but this one definitly is getting towards probably one of is last.  Carlin unfortunately really is starting to show his age, but his opening rant was great.  But from their the jokes were ok, solid for a few good laughs and moments, but not as memorable as many of his past performaces, and nothing that will stick like them either. HE has so much work, at some point you expect a bit of a let off.  But, it was good to see him out still doing it. Although his political correctness is probably the worst ever, what do you expect, it's Carlin.  Check it out, worth watching, especially if you are doing a Carlin marathon..this one is more like a warm up act, then break out some of his classics and you have a funny evening with a great comic legend of our day.",0
Movies_and_TV_5,4,OR,"Based on my liking of most of writer Andrew Niccol's films (<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Gattaca-Blu-ray/dp/B000HEVZ6W/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Gattaca [Blu-ray</a>],&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/The-Truman-Show-Blu-ray/dp/B001GMH8TM/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">The Truman Show [Blu-ray</a>],&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/The-Terminal-Three-Disc-Collector-s-Edition/dp/B0003JANCI/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">The Terminal (Three-Disc Collector's Edition)</a>), I decided to check out this film which seemed a bit like a rip-off of&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Logan-s-Run-Blu-ray/dp/B001JAFYFG/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Logan's Run [Blu-ray</a>], albeit with a bit more detail thrown in. While not exactly the same as that 1976 sci-fi hit, I found ""In Time"" to be highly entertaining. Niccol has a way with writing sci-fi that draws in the audience, making his underdog characters likeable and weaving a generally intriguing story. The cast is stellar but it is the story here that stands out. I especially liked Niccol's metaphor with the usage of time in the film -- with time representing money and the manipulation and exploitation of this heavy demand put upon the general public in the film. For any fan of ""Gattaca,"" I'd definitely recommend this film. And if you haven't seen ""Gattaca,"" first of all, check it out; secondly, give this one a try on a night in.",0
Movies_and_TV_5,5,CG,"I cannot even begin to imagine what the movie would have been like if they had taken the time to explain the movie. The movie is a bit cheesy, but it's a very entertaining movie. I had no idea that this film would be so well written and acted. The acting is great. The story is well told and the story is very well told. I highly recommend it. It was a fun movie. I am really glad I purchased it. I love the series and have watched it many times. I have watched it several times and it always keeps my attention. It has always been a favorite of mine and I enjoy it every time. I would recommend it to anyone who enjoys this type of movie. It is an excellent family movie. I like the new movie. It has a good story, but it is not as good as the first one.",1
Movies_and_TV_5,5,CG,"This is another movie that I have watched many times. I saw it for the first time last night.  I had to watch it again and again to understand the significance of it.  I am a huge fan of the film, and it is a very good movie.

It is a very good movie, and it has a very good ending.  I wish I could have seen it again.  I am sure it is a very good movie.This is a great series for kids to watch. The kids will enjoy the story, the characters, the action, the action and the action and the action is great.

I would not recommend this to anyone under the age of 13.This was a wonderful movie. It is a wonderful movie to watch for the entire family. I wish they would have done this movie for the entire family. I wish they had made this",1
Movies_and_TV_5,4,CG,"Made in 1996, this is a must have for any fan of history.

The movie has a couple of extra scenes, but most of the movie is shot in the same location as the film.

The movie is a perfect blend of the American and British setting.

It is a must see for any fan of history.

If you are a fan of the film, you will love this movie.This is an interesting documentary on the history of the Normandy invasion of France.  It is a very interesting historical documentary.  It provides insight into the role played by the Allied forces and the participation of France in the invasion.  This is one of the best documentaries I have seen on the Normandy invasion.  I highly recommend this documentary.I like the movie and I was impressed with the story.  I really liked the book.  There were a few surprises",1
Movies_and_TV_5,5,OR,This was an excellent movie from start to finish. The story and the dialogue were constantly engaging. Some of the language is not widely used today but was perfect for the time and the actors were good at conveying the meaning through their expressions and tone. At the beginning of the film the main character is not very likeable and seemed to be strickly worried about society and her place in it but as the film goes on we find that she is trusting because she is trustworthy to her friends and true love. When she can clear her name she sacrifices for her true love. Even though this is a period film I found myself sympathetic to Lily's situation. Wonderful performances by all. The costumes and makeup were so good I did not recognize several actors at first. I did not care for the ending but it fit the story and any other ending would have felt contrived. I came here to buy a copy because this was one of the best movies I have seen in years.,0
Movies_and_TV_5,2,OR,"I haven't read the well regarded comic book (er, sorry, graphic novel), but this movie is terribly dull. The idea of taking well known characters from the Victorian Era's popular literature (Allan Quartermain, Captain Nemo, Tom Sawyer, Dr. Jekyll, Dorian Gray, The Invisible Man from the novel by H.G. Wells, Mina Harker from Dracula) and rethink them as superheroes sounds odd but interesting. And if such endeavor would make some young people read the original books, one can certainly sympathize with that. But this film is dull. The action scenes are uninspired. And one wonders if the filmmakers even read the original material: here Dorian Gray has more lives than Terminator, Verne's Captain Nemo looks more like Sandokan, Jekyll is inspired more by the incredible Hulk than by the character of Robert Louis Stevenson's novel, Tom Saywer is a hothead cowboy rather than Mark Twain's country boy, etc. There are fine actors here (Sean Connery, for one) but they look embarrassed here, as well as they should be. Even the retro Victorian look seems uninspired. Overall, a huge disappointment.",0
Movies_and_TV_5,4,OR,"Here was something odd when I read the reviews of 1 star ratings - no exclusive content from Toy Story 1 & 2 Blu-Ray Special Editions. I received my package today and check on the content and what I found out - all that was originally released for the Special Editions of Toy Story 1 & 2 Blu-Ray are all there. I am not sure if the comparison was the older DVD Ultimate Edition versions of Toy Story but for the Blu-Ray editions, its all featured.

The packaging is quite nice - cheap cardboard I doubt it. Of course, if handle with care it is durable. Still, while the placement of the disc I felt its best if its in a casing, the foam that holds all ten-disc is something I would rather avoid. The box is rather big and the extra stuff which was stuck on the box is rather annoying.

If you love Toy Story series and for those that have yet to own the previous DVD or Blu-Ray editions, this is worth forking out to own this edition.",0
Movies_and_TV_5,5,CG,"This is possibly one of the most entertaining movies I've seen in a long time.  If you like thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers,",1
Movies_and_TV_5,5,CG,"This is a brillient film, an entertaining movie, and I will watch it again.Very good.I love this movie! I am a huge fan of Treme. The chemistry between the cast and crew is great. The acting is good. The special effects are excellent. The story is great. The acting is good. The directing is great. The story is great. The directing is good. The story is great. The directing is great. The story is great. The story is great. The story is great. The story is great. The story is great. The story is great. The story is great. The story is great. The story is great. The story is great. The story is great. The story is great. The story is great. The story is great. The story is great. The story is great. The story is great. The story is great",1
